FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
8300 Haskell Ave,Rk1fNjA1ODI4,invite5768912344@yopmail.com,HIGHJACKED CRANE AND PUMPJACK SERVICES LLC,highjacked-crane-and-pumpjack-services-llc,[],"{'id': 30531, 'company_id': 'shipper-sera', 'actual_company_id': 'highjacked-crane-and-pumpjack-services-llc', 'actual_company_name': 'HIGHJACKED CRANE AND PUMPJACK SERVICES LLC', 'fm_user_id': 'cgn5kumham3sf7cvnrh0', 'email': 'invite5768912344@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T05:36:58.29556Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T05:36:58.29556Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite65789@yopmail.com,PINNACLE LOGISTICS SOLUTIONS,pinnacle-logistics-solutions,[],"{'id': 30532, 'company_id': 'shipper-sera', 'actual_company_id': 'pinnacle-logistics-solutions', 'actual_company_name': 'PINNACLE LOGISTICS SOLUTIONS', 'fm_user_id': 'cgn5le6ham3sf7cvnrpg', 'email': 'invite65789@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T05:38:00.471133Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T05:38:00.471134Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite67657890@yopmail.com,A AND J EXPRESS TRANSPORT LLC,a-and-j-express-transport-llc,[],"{'id': 30533, 'company_id': 'shipper-sera', 'actual_company_id': 'a-and-j-express-transport-llc', 'actual_company_name': 'A AND J EXPRESS TRANSPORT LLC', 'fm_user_id': 'cgn5ppuham3sf7cvntk0', 'email': 'invite67657890@yopmail.com', 'name': 'fname lanme', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T05:47:19.47882Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T05:47:19.478821Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite657289@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 30534, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cgn60luham3sf7cvo0f0', 'email': 'invite657289@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T06:01:59.443918Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T06:01:59.443918Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite57689222@yopmail.com,test company,test-company-7402,[],"{'id': 30535, 'company_id': 'shipper-sera', 'actual_company_id': 'test-company-7402', 'actual_company_name': 'test company', 'fm_user_id': 'cgn61mmham3sf7cvo0v0', 'email': 'invite57689222@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T06:04:10.959678Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T06:04:10.959678Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite768@yopmail.com,test company,test-company-7402,[],"{'id': 30536, 'company_id': 'shipper-sera', 'actual_company_id': 'test-company-7402', 'actual_company_name': 'test company', 'fm_user_id': 'cgn66luham3sf7cvo31g', 'email': 'invite768@yopmail.com', 'name': 'fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-04-06T06:14:47.555168Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-04-06T06:14:47.555168Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,test1@gmail.com,Arun Shipper Test,arun-shipper-test,[],"{'id': 34854, 'company_id': 'shipper-sera', 'actual_company_id': 'arun-shipper-test', 'actual_company_name': 'Arun Shipper Test', 'fm_user_id': 'cjqrqns2c0mp9dc04r30', 'email': 'test1@gmail.com', 'name': '58396 95060', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-09-04T11:19:59.426746Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-09-04T11:19:59.426746Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,test2@gmail.com,Aileen Test,aileen-test,[],"{'id': 34855, 'company_id': 'shipper-sera', 'actual_company_id': 'aileen-test', 'actual_company_name': 'Aileen Test', 'fm_user_id': 'cjqrqqk2c0mp9dc04rbg', 'email': 'test2@gmail.com', 'name': 'test2', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-09-04T11:20:10.296774Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-09-04T11:20:10.296775Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,test5@gmail.com,Arun Shipper Test,arun-shipper-test,[],"{'id': 34856, 'company_id': 'shipper-sera', 'actual_company_id': 'arun-shipper-test', 'actual_company_name': 'Arun Shipper Test', 'fm_user_id': 'cjqrqr42c0mp9dc04reg', 'email': 'test5@gmail.com', 'name': 'Test G', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-09-04T11:20:12.815523Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-09-04T11:20:12.815523Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,selfsignupemail@yopmail.com,Carrier sera,carrier-sera-8788,[],"{'id': 42347, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-8788', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cns4irtsa9krp06lj4ng', 'email': 'selfsignupemail@yopmail.com', 'name': 'self signup', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-18T14:56:02.077023Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-18T14:56:02.077024Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testcollabuser@mailinator.com,Carrier sera,carrier-sera,,"{'id': 34190, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cjeu5as2c0musjp4dtf0', 'email': 'testcollabuser@mailinator.com', 'name': 'test collab', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-08-17T10:25:14.077698Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-08-17T10:29:21.712918Z', 'last_updated_by': 'test-collab', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testcollab2@mailinator.com,Carrier sera,carrier-sera,,"{'id': 34202, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cjevcj42c0mr3q60p1d0', 'email': 'testcollab2@mailinator.com', 'name': 'test collab2', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-08-17T11:14:49.764438Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-08-17T11:17:06.219178Z', 'last_updated_by': 'test-collab-4010', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,selfsignupemail1@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 42348, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cns5c7dsa9ku2suekh50', 'email': 'selfsignupemail1@yopmail.com', 'name': 'self signup', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-18T14:56:29.652365Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-18T14:56:29.652365Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,selfsignupemail2@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 42349, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cns5tilsa9ku2sueko7g', 'email': 'selfsignupemail2@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-18T15:33:30.943834Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-18T15:33:30.943834Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,selfsignupemail3@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 42350, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cns5v2lsa9ku2suekou0', 'email': 'selfsignupemail3@yopmail.com', 'name': 'Welcome sera', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-18T15:36:42.446748Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-18T15:36:42.446748Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,selfsignupemail4@yopmail.com,Carrier sera,carrier-sera,[],"{'id': 42351, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cns5vqtsa9ku2suekpag', 'email': 'selfsignupemail4@yopmail.com', 'name': 'Arun Karthi', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-03-18T15:38:19.704983Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-03-18T15:38:19.704983Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testcasecovergagetest@mailinator.com,FGF TRANSPORT LLC,fgf-transport-llc,[],"{'id': 37297, 'company_id': 'shipper-sera', 'actual_company_id': 'fgf-transport-llc', 'actual_company_name': 'FGF TRANSPORT LLC', 'fm_user_id': 'ceip64fn1jte62bjuu20', 'email': 'testcasecovergagetest@mailinator.com', 'name': 'user adding', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-11-07T14:19:13.797017Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-11-07T14:19:13.797017Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,123@gmail.com,Mohan Test Carrier,mohan-test-carrier,[],"{'id': 39629, 'company_id': 'shipper-sera', 'actual_company_id': 'mohan-test-carrier', 'actual_company_name': 'Mohan Test Carrier', 'fm_user_id': 'cm76jotsa9kp6q0l11j0', 'email': '123@gmail.com', 'name': 'Mohanraj Pandiyan', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-12-29T06:40:35.83018Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-12-29T06:40:35.83018Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,carrierseracheck@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 35386, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cagbmns6niffmaniggtg', 'email': 'carrierseracheck@mailinator.com', 'name': 'Carrier sera1', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-09-22T16:33:32.627529Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-09-22T16:33:32.627529Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,invite1234445@mailinator.com,test57623,test57623,[],"{'id': 35637, 'company_id': 'shipper-sera', 'actual_company_id': 'test57623', 'actual_company_name': 'test57623', 'fm_user_id': 'cem3lj7n1jtcd3dnj0vg', 'email': 'invite1234445@mailinator.com', 'name': 'Fname lname', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-10-03T10:08:32.84418Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-10-03T10:08:32.84418Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,tryq@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 36682, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd737qfn1jtfbi2fnljg', 'email': 'tryq@mailinator.com', 'name': 'try q', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-10-30T08:19:01.530133Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-10-30T08:19:01.530133Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,41237859384@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 35994, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cddqu9vn1jta25t2vfig', 'email': '41237859384@mailinator.com', 'name': 'aa asdd', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-10-11T10:57:41.607803Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-10-11T10:57:41.607804Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,multicarrieruser@mailinator.com,multiinvitenew,multiinvitenew,[],"{'id': 35995, 'company_id': 'shipper-sera', 'actual_company_id': 'multiinvitenew', 'actual_company_name': 'multiinvitenew', 'fm_user_id': 'cdju88nn1jt93knvbfvg', 'email': 'multicarrieruser@mailinator.com', 'name': 'multi carrier', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-10-11T11:57:57.979693Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-10-11T11:57:57.979693Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,invite1234445@mailinator.com,test57623,test57623,[],"{'id': 26714, 'company_id': 'shipper-sera', 'actual_company_id': 'test57623', 'actual_company_name': 'test57623', 'fm_user_id': 'cem3lj7n1jtcd3dnj0vg', 'email': 'invite1234445@mailinator.com', 'name': 'Fname lname', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T12:47:08.899063Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T12:47:08.899063Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,multicarrieruser@mailinator.com,multiinvitenew,multiinvitenew,[],"{'id': 25805, 'company_id': 'shipper-sera', 'actual_company_id': 'multiinvitenew', 'actual_company_name': 'multiinvitenew', 'fm_user_id': 'cdju88nn1jt93knvbfvg', 'email': 'multicarrieruser@mailinator.com', 'name': 'multi carrier', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-06T16:43:14.357666Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-06T16:43:14.357666Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
APMT - Valencia_1,Rk1fNjE3MzQ5,vivin123456@mailinator.com,vivin123456,vivin123456,[],"{'id': 25664, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin123456', 'actual_company_name': 'vivin123456', 'fm_user_id': 'cdfq92fn1jta25t408tg', 'email': 'vivin123456@mailinator.com', 'name': 'vivin v123456', 'roles': [{'id': '359', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-31T10:33:50.672029Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-31T10:33:50.672029Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
